rank,gw_event_id,grb_event_id,confidence_score,time_diff_sec,time_diff_hours,angular_sep_deg,within_error_circle,temporal_score,spatial_score,significance_score,combined_error_deg,gw_time,grb_time,gw_ra,gw_dec,grb_ra,grb_dec,gw_snr,grb_flux,gw_pos_error,grb_pos_error
111,GW150914,188120,0.6070277026126447,313760283.6,87155.63433333334,,False,0.0,0.0,0.7587846282658058,,2015-09-14 09:50:44.400000+00:00,2025-08-23 21:28:48+00:00,,,27.82375,1.745861,26.0,22.91,,5.56e-05
119,GW190521_074359,188120,0.6058485258179043,197559888.6,54877.74683333333,,False,0.0,0.0,0.7573106572723803,,2019-05-21 07:43:59.400000+00:00,2025-08-23 21:28:48+00:00,,,27.82375,1.745861,25.9,22.91,,5.56e-05
120,GW170817,185805,0.6053288072903338,251628463.6,69896.79544444445,,False,0.0,0.0,0.7566610091129171,,2017-08-17 12:41:04.400000+00:00,2025-08-07 21:28:48+00:00,,,18.33402428,2.211354496,33.0,20.82,,5.56e-05
123,GW150914,188255,0.6050735438853597,314277387.6,87299.27433333333,,False,0.0,0.0,0.7563419298566996,,2015-09-14 09:50:44.400000+00:00,2025-08-29 21:07:12+00:00,,,25.204542,2.594108,26.0,22.81,,5.56e-05
136,GW190521_074359,188255,0.6038981631259807,198076992.6,55021.38683333333,,False,0.0,0.0,0.7548727039074757,,2019-05-21 07:43:59.400000+00:00,2025-08-29 21:07:12+00:00,,,25.204542,2.594108,25.9,22.81,,5.56e-05
137,GW150914,187676,0.6036919277299437,314191851.6,87275.51433333334,,False,0.0,0.0,0.7546149096624296,,2015-09-14 09:50:44.400000+00:00,2025-08-28 21:21:36+00:00,,,28.9937531,-0.4452932,26.0,22.74,,5.56e-05
138,GW170817,188298,0.6032059533424424,253552707.6,70431.30766666666,,False,0.0,0.0,0.754007441678053,,2017-08-17 12:41:04.400000+00:00,2025-08-30 03:59:32+00:00,,,264.4879914,26.4138504,33.0,20.7385,,5.56e-05
145,GW190521_074359,187676,0.6025192308179455,197991456.6,54997.62683333333,,False,0.0,0.0,0.7531490385224318,,2019-05-21 07:43:59.400000+00:00,2025-08-28 21:21:36+00:00,,,28.9937531,-0.4452932,25.9,22.74,,5.56e-05
154,GW170817,188310,0.6012762425289364,253565663.6,70434.90655555556,,False,0.0,0.0,0.7515953031611705,,2017-08-17 12:41:04.400000+00:00,2025-08-30 07:35:28+00:00,,,345.3341064,-10.9489869,33.0,20.6649,,5.56e-05
155,GW200129_065458,187373,0.6012350352699141,175442269.6,48733.963777777775,,False,0.0,0.0,0.7515437940873925,,2020-01-29 06:54:58.400000+00:00,2025-08-20 20:52:48+00:00,,,24.07090317,5.502577445,26.8,22.2,,5.56e-05
163,GW170817,188085,0.5999954836279894,254011595.6,70558.77655555555,,False,0.0,0.0,0.7499943545349866,,2017-08-17 12:41:04.400000+00:00,2025-09-04 11:27:40+00:00,,,82.08168035,4.030059463,33.0,20.6163,,5.56e-05
170,GW170817,187494,0.5996070774106352,253294363.6,70359.54544444445,,False,0.0,0.0,0.749508846763294,,2017-08-17 12:41:04.400000+00:00,2025-08-27 04:13:48+00:00,,,242.4553933,15.60027924,33.0,20.6016,,5.56e-05
176,GW170817,188185,0.5993716911866998,253744075.6,70484.46544444445,,False,0.0,0.0,0.7492146139833746,,2017-08-17 12:41:04.400000+00:00,2025-09-01 09:09:00+00:00,,,28.1775566,46.0768968,33.0,20.5927,,5.56e-05
186,GW170817,187190,0.5982559031794877,253050503.6,70291.80655555555,,False,0.0,0.0,0.7478198789743596,,2017-08-17 12:41:04.400000+00:00,2025-08-24 08:29:28+00:00,,,30.31626042,9.007018575,33.0,20.5506,,5.56e-05
187,GW170817,188224,0.5981682800129161,253735520.6,70482.08905555555,,False,0.0,0.0,0.7477103500161452,,2017-08-17 12:41:04.400000+00:00,2025-09-01 06:46:25+00:00,,,312.7811583,-17.32388215,33.0,20.5473,,5.56e-05
219,GW170817,187167,0.5960689706322672,252974930.6,70270.81405555556,,False,0.0,0.0,0.745086213290334,,2017-08-17 12:41:04.400000+00:00,2025-08-23 11:29:55+00:00,,,75.0913377,6.808272,33.0,20.4685,,5.56e-05
227,GW170817,186092,0.5959460100502115,251415040.6,69837.51127777778,,False,0.0,0.0,0.7449325125627644,,2017-08-17 12:41:04.400000+00:00,2025-08-05 10:11:45+00:00,,,340.0779008,12.33571555,33.0,20.4639,,5.56e-05
242,GW170817,188302,0.5952314106726136,254013142.6,70559.20627777778,,False,0.0,0.0,0.744039263340767,,2017-08-17 12:41:04.400000+00:00,2025-09-04 11:53:27+00:00,,,72.6797696,-20.7533088,33.0,20.4372,,5.56e-05
249,GW200129_065458,187240,0.5949439823622178,175700173.6,48805.603777777775,,False,0.0,0.0,0.7436799779527722,,2020-01-29 06:54:58.400000+00:00,2025-08-23 20:31:12+00:00,,,27.34427207,8.439429516,26.8,21.91,,5.56e-05
256,GW170817,188121,0.594687083379612,253739111.6,70483.08655555555,,False,0.0,0.0,0.743358854224515,,2017-08-17 12:41:04.400000+00:00,2025-09-01 07:46:16+00:00,,,357.3155014,46.0714109,33.0,20.4169,,5.56e-05
273,GW170817,187813,0.593695398219145,253717507.6,70477.08544444444,,False,0.0,0.0,0.7421192477739312,,2017-08-17 12:41:04.400000+00:00,2025-09-01 01:46:12+00:00,,,18.38682673,14.31822193,33.0,20.38,,5.56e-05
280,GW170817,186976,0.5935150266057876,252879007.6,70244.16877777777,,False,0.0,0.0,0.7418937832572344,,2017-08-17 12:41:04.400000+00:00,2025-08-22 08:51:12+00:00,,,5.633931525,52.83866758,33.0,20.3733,,5.56e-05
301,GW150914,187373,0.5926555753760061,313498923.6,87083.03433333334,,False,0.0,0.0,0.7408194692200076,,2015-09-14 09:50:44.400000+00:00,2025-08-20 20:52:48+00:00,,,24.07090317,5.502577445,26.0,22.2,,5.56e-05
326,GW200129_065458,187758,0.5918381131426099,176135197.6,48926.44377777778,,False,0.0,0.0,0.7397976414282624,,2020-01-29 06:54:58.400000+00:00,2025-08-28 21:21:36+00:00,,,29.3226691,-1.4434432,26.8,21.77,,5.56e-05
342,GW190521_074359,187373,0.5915043170417505,197298528.6,54805.14683333333,,False,0.0,0.0,0.7393803963021881,,2019-05-21 07:43:59.400000+00:00,2025-08-20 20:52:48+00:00,,,24.07090317,5.502577445,25.9,22.2,,5.56e-05
477,GW170817,187493,0.5881777126664175,23830844.6,6619.679055555556,,False,0.0,0.0,0.7352221408330218,,2017-08-17 12:41:04.400000+00:00,2018-05-20 08:21:49+00:00,,,255.5336206,60.9635734,33.0,20.1766,,5.56e-05
480,GW200129_065458,188112,0.5880070536341704,79314858.4,22031.90511111111,,False,0.0,0.0,0.7350088170427129,,2020-01-29 06:54:58.400000+00:00,2017-07-25 07:00:40+00:00,,,342.8645,11.133194,26.8,21.6,,5.56e-05
545,GW150914,187240,0.5864542940766592,313756827.6,87154.67433333334,,False,0.0,0.0,0.7330678675958239,,2015-09-14 09:50:44.400000+00:00,2025-08-23 20:31:12+00:00,,,27.34427207,8.439429516,26.0,21.91,,5.56e-05
596,GW190521_074359,187240,0.5853150819916509,197556432.6,54876.78683333333,,False,0.0,0.0,0.7316438524895637,,2019-05-21 07:43:59.400000+00:00,2025-08-23 20:31:12+00:00,,,27.34427207,8.439429516,25.9,21.91,,5.56e-05
623,GW170817,188059,0.5848548071060817,251158447.6,69766.23544444445,,False,0.0,0.0,0.7310685088826021,,2017-08-17 12:41:04.400000+00:00,2025-08-02 10:55:12+00:00,,,44.2039904,-16.9797739,33.0,20.0556,,5.56e-05
694,GW170817,188083,0.584020825619554,253983970.6,70551.10294444444,,False,0.0,0.0,0.7300260320244425,,2017-08-17 12:41:04.400000+00:00,2025-09-04 03:47:15+00:00,,,244.0556518,60.79434304,33.0,20.0254,,5.56e-05
745,GW150914,187758,0.5833927447633146,314191851.6,87275.51433333334,,False,0.0,0.0,0.7292409309541432,,2015-09-14 09:50:44.400000+00:00,2025-08-28 21:21:36+00:00,,,29.3226691,-1.4434432,26.0,21.77,,5.56e-05
769,GW170817,187134,0.5831212836304498,253048856.6,70291.34905555555,,False,0.0,0.0,0.7289016045380622,,2017-08-17 12:41:04.400000+00:00,2025-08-24 08:02:01+00:00,,,352.0114143,-13.697801,33.0,19.9929,,5.56e-05
829,GW190521_074359,187758,0.5822594798663684,197991456.6,54997.62683333333,,False,0.0,0.0,0.7278243498329604,,2019-05-21 07:43:59.400000+00:00,2025-08-28 21:21:36+00:00,,,29.3226691,-1.4434432,25.9,21.77,,5.56e-05
855,GW200129_065458,188326,0.5820226796823058,175322173.6,48700.603777777775,,False,0.0,0.0,0.7275283496028823,,2020-01-29 06:54:58.400000+00:00,2025-08-19 11:31:12+00:00,,,350.2089388,-4.175895042,26.8,21.34,,5.56e-05
932,GW170817,188306,0.5811599486405377,253568930.6,70435.81405555556,,False,0.0,0.0,0.7264499358006721,,2017-08-17 12:41:04.400000+00:00,2025-08-30 08:29:55+00:00,,,336.7246818,-27.9035127,33.0,19.9223,,5.56e-05
940,GW170817,188086,0.5810652441880414,254011595.6,70558.77655555555,,False,0.0,0.0,0.7263315552350517,,2017-08-17 12:41:04.400000+00:00,2025-09-04 11:27:40+00:00,,,80.00741069,1.115890807,33.0,19.9189,,5.56e-05
1059,GW170817,188133,0.5796838830085208,254008525.6,70557.92377777777,,False,0.0,0.0,0.724604853760651,,2017-08-17 12:41:04.400000+00:00,2025-09-04 10:36:30+00:00,,,32.3611959,-12.7739694,33.0,19.8694,,5.56e-05
1066,GW150914,188112,0.5796163534286767,58741795.6,16317.165444444445,,False,0.0,0.0,0.7245204417858458,,2015-09-14 09:50:44.400000+00:00,2017-07-25 07:00:40+00:00,,,342.8645,11.133194,26.0,21.6,,5.56e-05
1180,GW190521_074359,188112,0.5784904243304271,57458599.4,15960.722055555556,,False,0.0,0.0,0.7231130304130339,,2019-05-21 07:43:59.400000+00:00,2017-07-25 07:00:40+00:00,,,342.8645,11.133194,25.9,21.6,,5.56e-05
1190,GW170817,188109,0.5783538283741063,253551943.6,70431.09544444444,,False,0.0,0.0,0.7229422854676328,,2017-08-17 12:41:04.400000+00:00,2025-08-30 03:46:48+00:00,,,250.0831987,1.8009824,33.0,19.8219,,5.56e-05
1381,GW170817,188039,0.5766139961223972,253974547.6,70548.48544444445,,False,0.0,0.0,0.7207674951529964,,2017-08-17 12:41:04.400000+00:00,2025-09-04 01:10:12+00:00,,,21.85762944,1.9006195,33.0,19.76,,5.56e-05
1509,GW170817,188144,0.575305001460776,254097212.6,70582.55905555555,,False,0.0,0.0,0.71913125182597,,2017-08-17 12:41:04.400000+00:00,2025-09-05 11:14:37+00:00,,,40.9778578,41.7111805,33.0,19.7136,,5.56e-05
1591,GW170817,185809,0.5746376469257848,251800399.6,69944.55544444444,,False,0.0,0.0,0.7182970586572309,,2017-08-17 12:41:04.400000+00:00,2025-08-09 21:14:24+00:00,,,28.97984546,1.11280843,33.0,19.69,,5.56e-05
1716,GW150914,188326,0.5737173748601453,313378827.6,87049.67433333334,,False,0.0,0.0,0.7171467185751815,,2015-09-14 09:50:44.400000+00:00,2025-08-19 11:31:12+00:00,,,350.2089388,-4.175895042,26.0,21.34,,5.56e-05
1881,GW190521_074359,188326,0.5726029047753983,197178432.6,54771.78683333333,,False,0.0,0.0,0.7157536309692478,,2019-05-21 07:43:59.400000+00:00,2025-08-19 11:31:12+00:00,,,350.2089388,-4.175895042,25.9,21.34,,5.56e-05
1918,GW170817,184758,0.5723676119790498,248474022.6,69020.56183333333,,False,0.0,0.0,0.7154595149738122,,2017-08-17 12:41:04.400000+00:00,2025-07-02 09:14:47+00:00,,,40.04379294,-13.09133048,33.0,19.61,,5.56e-05
1941,GW170817,188143,0.5721797988783195,254069159.6,70574.76655555556,,False,0.0,0.0,0.7152247485978993,,2017-08-17 12:41:04.400000+00:00,2025-09-05 03:27:04+00:00,,,230.1652764,28.6961567,33.0,19.6034,,5.56e-05
2288,GW200129_065458,185805,0.5696105861196263,174321229.6,48422.563777777774,,False,0.0,0.0,0.7120132326495329,,2020-01-29 06:54:58.400000+00:00,2025-08-07 21:28:48+00:00,,,18.33402428,2.211354496,26.8,20.82,,5.56e-05
2520,GW200129_065458,188298,0.5676129939565878,176245473.6,48957.076,,False,0.0,0.0,0.7095162424457347,,2020-01-29 06:54:58.400000+00:00,2025-08-30 03:59:32+00:00,,,264.4879914,26.4138504,26.8,20.7385,,5.56e-05
2529,GW170817,187067,0.5675446820005139,248211162.6,68947.54516666666,,False,0.0,0.0,0.7094308525006423,,2017-08-17 12:41:04.400000+00:00,2025-06-29 08:13:47+00:00,,,313.9698835,15.4618027,33.0,19.4414,,5.56e-05
2605,GW170817,188325,0.566928820226979,247774597.6,68826.2771111111,,False,0.0,0.0,0.7086610252837238,,2017-08-17 12:41:04.400000+00:00,2025-06-24 06:57:42+00:00,,,343.168138,1.166089,33.0,19.42,,5.56e-05
2712,GW170817,188311,0.5661304349227693,254187014.6,70607.50405555556,,False,0.0,0.0,0.7076630436534616,,2017-08-17 12:41:04.400000+00:00,2025-09-06 12:11:19+00:00,,,117.9989034,7.6337065,33.0,19.3923,,5.56e-05
2776,GW200129_065458,188310,0.5657971482636611,176258429.6,48960.67488888889,,False,0.0,0.0,0.7072464353295764,,2020-01-29 06:54:58.400000+00:00,2025-08-30 07:35:28+00:00,,,345.3341064,-10.9489869,26.8,20.6649,,5.56e-05
2960,GW200129_065458,188085,0.564591962223512,176704361.6,49084.544888888886,,False,0.0,0.0,0.7057399527793901,,2020-01-29 06:54:58.400000+00:00,2025-09-04 11:27:40+00:00,,,82.08168035,4.030059463,26.8,20.6163,,5.56e-05
3010,GW200129_065458,187494,0.5642264744250544,175987129.6,48885.313777777774,,False,0.0,0.0,0.7052830930313179,,2020-01-29 06:54:58.400000+00:00,2025-08-27 04:13:48+00:00,,,242.4553933,15.60027924,26.8,20.6016,,5.56e-05
3029,GW170817,188228,0.5641183687700435,254162047.6,70600.56877777778,,False,0.0,0.0,0.7051479609625544,,2017-08-17 12:41:04.400000+00:00,2025-09-06 05:15:12+00:00,,,290.4377091,58.0333296,33.0,19.3227,,5.56e-05
3050,GW200129_065458,188185,0.5640049774743632,176436841.6,49010.23377777778,,False,0.0,0.0,0.7050062218429539,,2020-01-29 06:54:58.400000+00:00,2025-09-01 09:09:00+00:00,,,28.1775566,46.0768968,26.8,20.5927,,5.56e-05
3116,GW200224_222234,188210,0.5635261002301637,168003776.6,46667.71572222222,,False,0.0,0.0,0.7044076252877046,,2020-02-24 22:22:34.400000+00:00,2025-06-22 10:05:31+00:00,,,214.9234792,52.91002229,20.0,28.66,,5.56e-05
3127,GW170817,188341,0.5634602899204543,254582695.6,70717.41544444444,,False,0.0,0.0,0.7043253624005678,,2017-08-17 12:41:04.400000+00:00,2025-09-11 02:06:00+00:00,,,320.417792,-23.778833,33.0,19.3,,5.56e-05
3128,GW200224_222234,188211,0.5634594733825716,168003776.6,46667.71572222222,,False,0.0,0.0,0.7043243417282146,,2020-02-24 22:22:34.400000+00:00,2025-06-22 10:05:31+00:00,,,214.954534,52.92975559,20.0,28.65,,5.56e-05
3195,GW200129_065458,187190,0.5629550280037303,175743269.6,48817.574888888885,,False,0.0,0.0,0.7036937850046628,,2020-01-29 06:54:58.400000+00:00,2025-08-24 08:29:28+00:00,,,30.31626042,9.007018575,26.8,20.5506,,5.56e-05
3203,GW200129_065458,188224,0.5628725751571659,176428286.6,49007.857388888886,,False,0.0,0.0,0.7035907189464574,,2020-01-29 06:54:58.400000+00:00,2025-09-01 06:46:25+00:00,,,312.7811583,-17.32388215,26.8,20.5473,,5.56e-05
3380,GW200224_222234,188213,0.5616148405414202,168003776.6,46667.71572222222,,False,0.0,0.0,0.7020185506767752,,2020-02-24 22:22:34.400000+00:00,2025-06-22 10:05:31+00:00,,,214.9822136,52.9542993,20.0,28.38,,5.56e-05
3391,GW150914,185805,0.5614823984857092,312377883.6,86771.63433333334,,False,0.0,0.0,0.7018529981071365,,2015-09-14 09:50:44.400000+00:00,2025-08-07 21:28:48+00:00,,,18.33402428,2.211354496,26.0,20.82,,5.56e-05
3458,GW200129_065458,187167,0.5608971382832615,175667696.6,48796.582388888884,,False,0.0,0.0,0.7011214228540769,,2020-01-29 06:54:58.400000+00:00,2025-08-23 11:29:55+00:00,,,75.0913377,6.808272,26.8,20.4685,,5.56e-05
3478,GW200129_065458,186092,0.5607814331518176,174107806.6,48363.27961111111,,False,0.0,0.0,0.700976791439772,,2020-01-29 06:54:58.400000+00:00,2025-08-05 10:11:45+00:00,,,340.0779008,12.33571555,26.8,20.4639,,5.56e-05
3542,GW190521_074359,185805,0.5603916953561817,196177488.6,54493.74683333333,,False,0.0,0.0,0.7004896191952271,,2019-05-21 07:43:59.400000+00:00,2025-08-07 21:28:48+00:00,,,18.33402428,2.211354496,25.9,20.82,,5.56e-05
3577,GW200129_065458,188302,0.5601089996488816,176705908.6,49084.97461111111,,False,0.0,0.0,0.700136249561102,,2020-01-29 06:54:58.400000+00:00,2025-09-04 11:53:27+00:00,,,72.6797696,-20.7533088,26.8,20.4372,,5.56e-05
3633,GW200129_065458,188121,0.5595967911025951,176431877.6,49008.85488888889,,False,0.0,0.0,0.6994959888782438,,2020-01-29 06:54:58.400000+00:00,2025-09-01 07:46:16+00:00,,,357.3155014,46.0714109,26.8,20.4169,,5.56e-05
3643,GW150914,188298,0.5595133114177528,314302127.6,87306.14655555556,,False,0.0,0.0,0.6993916392721911,,2015-09-14 09:50:44.400000+00:00,2025-08-30 03:59:32+00:00,,,264.4879914,26.4138504,26.0,20.7385,,5.56e-05
3762,GW200129_065458,187813,0.5586636216272676,176410273.6,49002.853777777775,,False,0.0,0.0,0.6983295270340845,,2020-01-29 06:54:58.400000+00:00,2025-09-01 01:46:12+00:00,,,18.38682673,14.31822193,26.8,20.38,,5.56e-05
3786,GW170817,186037,0.5585271131112904,252171406.6,70047.61294444444,,False,0.0,0.0,0.698158891389113,,2017-08-17 12:41:04.400000+00:00,2025-08-14 04:17:51+00:00,,,268.4683091,68.0119061,33.0,19.1308,,5.56e-05
3795,GW200129_065458,186976,0.5584938930778139,175571773.6,48769.93711111111,,False,0.0,0.0,0.6981173663472674,,2020-01-29 06:54:58.400000+00:00,2025-08-22 08:51:12+00:00,,,5.633931525,52.83866758,26.8,20.3733,,5.56e-05
3804,GW190521_074359,188298,0.5584264333225152,198101732.6,55028.25905555555,,False,0.0,0.0,0.698033041653144,,2019-05-21 07:43:59.400000+00:00,2025-08-30 03:59:32+00:00,,,264.4879914,26.4138504,25.9,20.7385,,5.56e-05
3845,GW190412,188210,0.5581365374311413,195539686.9,54316.579694444445,,False,0.0,0.0,0.6976706717889266,,2019-04-12 05:30:44.100000+00:00,2025-06-22 10:05:31+00:00,,,214.9234792,52.91002229,19.8,28.66,,5.56e-05
3851,GW190412,188211,0.5580705478026221,195539686.9,54316.579694444445,,False,0.0,0.0,0.6975881847532777,,2019-04-12 05:30:44.100000+00:00,2025-06-22 10:05:31+00:00,,,214.954534,52.92975559,19.8,28.65,,5.56e-05
3899,GW150914,188310,0.5577233773473734,314315083.6,87309.74544444444,,False,0.0,0.0,0.6971542216842167,,2015-09-14 09:50:44.400000+00:00,2025-08-30 07:35:28+00:00,,,345.3341064,-10.9489869,26.0,20.6649,,5.56e-05
3968,GW200224_222234,188212,0.5571870246133214,168003776.6,46667.71572222222,,False,0.0,0.0,0.6964837807666516,,2020-02-24 22:22:34.400000+00:00,2025-06-22 10:05:31+00:00,,,214.9856372,52.95234096,20.0,27.78,,5.56e-05
3996,GW170817,188166,0.5570071445691835,254180475.6,70605.68766666666,,False,0.0,0.0,0.6962589307114794,,2017-08-17 12:41:04.400000+00:00,2025-09-06 10:22:20+00:00,,,61.510358,25.954539,33.0,19.079,,5.56e-05
4006,GW200224_222234,188215,0.5569532505205675,168003776.6,46667.71572222222,,False,0.0,0.0,0.6961915631507094,,2020-02-24 22:22:34.400000+00:00,2025-06-22 10:05:31+00:00,,,214.9419778,52.97412474,20.0,27.75,,5.56e-05
4048,GW190521_074359,188310,0.556639976274207,198114688.6,55031.85794444444,,False,0.0,0.0,0.6957999703427588,,2019-05-21 07:43:59.400000+00:00,2025-08-30 07:35:28+00:00,,,345.3341064,-10.9489869,25.9,20.6649,,5.56e-05
4062,GW150914,188085,0.5565353889831574,314761015.6,87433.61544444445,,False,0.0,0.0,0.6956692362289466,,2015-09-14 09:50:44.400000+00:00,2025-09-04 11:27:40+00:00,,,82.08168035,4.030059463,26.0,20.6163,,5.56e-05
4101,GW190412,188213,0.5562435570272676,195539686.9,54316.579694444445,,False,0.0,0.0,0.6953044462840845,,2019-04-12 05:30:44.100000+00:00,2025-06-22 10:05:31+00:00,,,214.9822136,52.9542993,19.8,28.38,,5.56e-05
4108,GW150914,187494,0.5561751165958526,314043783.6,87234.38433333334,,False,0.0,0.0,0.6952188957448158,,2015-09-14 09:50:44.400000+00:00,2025-08-27 04:13:48+00:00,,,242.4553933,15.60027924,26.0,20.6016,,5.56e-05
4134,GW150914,188185,0.5559567803462078,314493495.6,87359.30433333333,,False,0.0,0.0,0.6949459754327597,,2015-09-14 09:50:44.400000+00:00,2025-09-01 09:09:00+00:00,,,28.1775566,46.0768968,26.0,20.5927,,5.56e-05
4137,GW170817,188279,0.5558598310178458,187213207.6,52003.66877777778,,False,0.0,0.0,0.6948247887723071,,2017-08-17 12:41:04.400000+00:00,2023-07-24 08:21:12+00:00,,,13.730196,-37.610092,33.0,19.04,,5.56e-05
4138,GW170817,188030,0.5558598310178458,252479827.6,70133.28544444444,,False,0.0,0.0,0.6948247887723071,,2017-08-17 12:41:04.400000+00:00,2025-08-17 17:58:12+00:00,,,75.105986,-28.526891,33.0,19.04,,5.56e-05
4181,GW190521_074359,188085,0.555454295627259,198560620.6,55155.72794444444,,False,0.0,0.0,0.6943178695340737,,2019-05-21 07:43:59.400000+00:00,2025-09-04 11:27:40+00:00,,,82.08168035,4.030059463,25.9,20.6163,,5.56e-05
4226,GW190521_074359,187494,0.5550947230841906,197843388.6,54956.49683333333,,False,0.0,0.0,0.6938684038552382,,2019-05-21 07:43:59.400000+00:00,2025-08-27 04:13:48+00:00,,,242.4553933,15.60027924,25.9,20.6016,,5.56e-05
4243,GW200224_222234,188246,0.5549575108185322,166153045.6,46153.62377777778,,False,0.0,0.0,0.6936968885231651,,2020-02-24 22:22:34.400000+00:00,2025-06-01 00:00:00+00:00,,,268.4245773,65.14847058,20.0,27.5,,5.56e-05
4244,GW200224_222234,188238,0.5549575108185322,166153045.6,46153.62377777778,,False,0.0,0.0,0.6936968885231651,,2020-02-24 22:22:34.400000+00:00,2025-06-01 00:00:00+00:00,,,268.4363327,65.22851553,20.0,27.5,,5.56e-05
4247,GW150914,187190,0.5549218133680206,313799923.6,87166.64544444445,,False,0.0,0.0,0.6936522667100257,,2015-09-14 09:50:44.400000+00:00,2025-08-24 08:29:28+00:00,,,30.31626042,9.007018575,26.0,20.5506,,5.56e-05
4254,GW190521_074359,188185,0.5548768109618761,198293100.6,55081.41683333333,,False,0.0,0.0,0.6935960137023451,,2019-05-21 07:43:59.400000+00:00,2025-09-01 09:09:00+00:00,,,28.1775566,46.0768968,25.9,20.5927,,5.56e-05
4257,GW150914,188224,0.5548405371010777,314484940.6,87356.92794444445,,False,0.0,0.0,0.6935506713763472,,2015-09-14 09:50:44.400000+00:00,2025-09-01 06:46:25+00:00,,,312.7811583,-17.32388215,26.0,20.5473,,5.56e-05
4353,GW200224_222234,188241,0.5541350248747302,166153045.6,46153.62377777778,,False,0.0,0.0,0.6926687810934127,,2020-02-24 22:22:34.400000+00:00,2025-06-01 00:00:00+00:00,,,268.4957263,65.22676717,20.0,27.4,,5.56e-05
4388,GW190521_074359,187190,0.5538438544504909,197599528.6,54888.75794444444,,False,0.0,0.0,0.6923048180631136,,2019-05-21 07:43:59.400000+00:00,2025-08-24 08:29:28+00:00,,,30.31626042,9.007018575,25.9,20.5506,,5.56e-05
4397,GW190521_074359,188224,0.5537627360661086,198284545.6,55079.04044444444,,False,0.0,0.0,0.6922034200826357,,2019-05-21 07:43:59.400000+00:00,2025-09-01 06:46:25+00:00,,,312.7811583,-17.32388215,25.9,20.5473,,5.56e-05
4428,GW200129_065458,187493,0.5534715143562098,53476389.4,14854.55261111111,,False,0.0,0.0,0.6918393929452622,,2020-01-29 06:54:58.400000+00:00,2018-05-20 08:21:49+00:00,,,255.5336206,60.9635734,26.8,20.1766,,5.56e-05
4447,GW200224_222234,188243,0.5532984602484742,166153045.6,46153.62377777778,,False,0.0,0.0,0.6916230753105927,,2020-02-24 22:22:34.400000+00:00,2025-06-01 00:00:00+00:00,,,268.3701133,65.18700923,20.0,27.3,,5.56e-05
4490,GW150914,187167,0.5528932891723252,313724350.6,87145.65294444445,,False,0.0,0.0,0.6911166114654065,,2015-09-14 09:50:44.400000+00:00,2025-08-23 11:29:55+00:00,,,75.0913377,6.808272,26.0,20.4685,,5.56e-05
4502,GW150914,186092,0.5527792351215344,312164460.6,86712.35016666667,,False,0.0,0.0,0.690974043901918,,2015-09-14 09:50:44.400000+00:00,2025-08-05 10:11:45+00:00,,,340.0779008,12.33571555,26.0,20.4639,,5.56e-05
4545,GW200224_222234,188248,0.5524476470724522,166153045.6,46153.62377777778,,False,0.0,0.0,0.6905595588405652,,2020-02-24 22:22:34.400000+00:00,2025-06-01 00:00:00+00:00,,,268.4870493,65.22368402,20.0,27.2,,5.56e-05
4546,GW200224_222234,188240,0.5524476470724522,166153045.6,46153.62377777778,,False,0.0,0.0,0.6905595588405652,,2020-02-24 22:22:34.400000+00:00,2025-06-01 00:00:00+00:00,,,268.5314925,65.16343214,20.0,27.2,,5.56e-05
4584,GW150914,188302,0.5521163970611979,314762562.6,87434.04516666668,,False,0.0,0.0,0.6901454963264974,,2015-09-14 09:50:44.400000+00:00,2025-09-04 11:53:27+00:00,,,72.6797696,-20.7533088,26.0,20.4372,,5.56e-05
