event_id,source,event_type,utc_time,ra_deg,dec_deg,pos_error_deg,signal_strength
186871,TNS,AT,2025-08-22 18:38:33.792000+00:00,25.43703252,-18.27673591,5.56E-05,20.32
182500,TNS,AT,2025-06-24 10:20:50.997000+00:00,10.2495982,33.90716945,5.56E-05,19.3638
184242,TNS,AT,2025-07-03 10:11:51.360000+00:00,37.15820713,4.305063985,5.56E-05,18.429
187159,TNS,AT,2025-08-22 09:26:01.999000+00:00,44.32141463,12.95683222,5.56E-05,20.4867
188326,TNS,AT,2025-08-19 11:31:12+00:00,350.2089388,-4.175895042,5.56E-05,21.34
188325,TNS,AT,2025-06-24 06:57:42+00:00,343.168138,1.166089,5.56E-05,19.42
186407,TNS,AT,2025-08-17 13:34:02.784000+00:00,3.684533399,-25.82033437,5.56E-05,20.69
188324,TNS,AT,2025-08-27 09:18:40.608000+00:00,334.1291129,-40.03382763,5.56E-05,20.02
186092,TNS,AT,2025-08-05 10:11:45+00:00,340.0779008,12.33571555,5.56E-05,20.4639
188323,TNS,AT,2025-08-27 12:46:01.344000+00:00,39.54260379,9.175980411,5.56E-05,20.47
144491,TNS,SN Ia-91T-like,2024-01-15 05:44:21.696000+00:00,10.73136069,15.13367684,5.56E-05,18.888
186957,TNS,AT,2025-08-24 07:52:25.248000+00:00,338.1313323,-10.12851535,5.56E-05,20.023
186516,TNS,AT,2025-08-18 22:46:26.688000+00:00,266.3805472,25.65713646,5.56E-05,19.307
174534,TNS,SN II,2025-03-10 14:38:53.376000+00:00,39.3675725,23.30348355,5.56E-05,18.46
186930,TNS,AT,2025-08-16 08:45:57.997000+00:00,358.7771616,-2.439479146,5.56E-05,20.3631
188322,TNS,AT,2025-09-02 11:17:17.998000+00:00,357.7436881,80.815668,5.56E-05,20.0944
186015,TNS,SN Ia,2025-08-15 01:44:36.096000+00:00,31.3553557,-30.77080469,5.56E-05,18.434
186996,TNS,AT,2025-08-17 09:44:31.997000+00:00,30.72675462,-21.06729787,5.56E-05,20.4112
182567,TNS,AT,2025-06-23 11:16:26.002000+00:00,32.14449775,29.49783046,5.56E-05,19.9638
187029,TNS,AT,2025-08-25 13:51:42.048000+00:00,37.2867722,-6.446790396,5.56E-05,21.24
186449,TNS,AT,2025-08-18 01:25:16.608000+00:00,34.99775619,-7.989704435,5.56E-05,19.952
181506,TNS,SN II,2025-06-13 18:15:36.576000+00:00,16.09326102,-16.74113207,5.56E-05,18.42
186033,TNS,AT,2025-08-14 08:35:27.001000+00:00,334.8106245,8.286807638,5.56E-05,20.3847
187307,TNS,AT,2025-08-20 21:10:04.800000+00:00,30.81484394,0.757639854,5.56E-05,21.74
185805,TNS,AT,2025-08-07 21:28:48+00:00,18.33402428,2.211354496,5.56E-05,20.82
188321,TNS,AT,2025-08-24 10:18:29.664000+00:00,348.1302028,-15.18473698,5.56E-05,20.26
187733,TNS,AT,2025-08-31 01:48:15.552000+00:00,26.33839496,19.99563809,5.56E-05,19.92
186171,TNS,AT,2025-08-16 08:41:07.002000+00:00,28.36369533,32.77952633,5.56E-05,20.0888
187734,TNS,SN Ia,2025-08-28 01:01:45.696000+00:00,1.023030206,2.65990235,5.56E-05,19.65
187611,TNS,AT,2025-08-28 13:29:52.224000+00:00,45.49972595,14.69918419,5.56E-05,20.076
187971,TNS,AT,2025-09-02 13:07:54.624000+00:00,36.34932451,-7.838852783,5.56E-05,20.79
186645,TNS,AT,2025-08-17 09:16:03.999000+00:00,16.71218418,24.75238297,5.56E-05,20.4553
187304,TNS,AT,2025-08-20 21:02:52.800000+00:00,29.939066,7.75301413,5.56E-05,20.67
185809,TNS,AT,2025-08-09 21:14:24+00:00,28.97984546,1.11280843,5.56E-05,19.69
181805,TNS,SN Ia,2025-06-14 11:32:28.999000+00:00,39.36131595,23.29903326,5.56E-05,18.4727
186032,TNS,AT,2025-08-13 11:02:23.999000+00:00,38.62827718,-19.14836784,5.56E-05,19.501
187832,TNS,AT,2025-08-30 00:36:32.832000+00:00,338.789526,-1.102999754,5.56E-05,19.332
186859,TNS,AT,2025-08-23 00:47:17.376000+00:00,29.36290308,29.01029024,5.56E-05,19.403
188320,TNS,AT,2025-08-30 09:04:39.002000+00:00,6.2834748,-4.1943642,5.56E-05,20.6443
188319,TNS,AT,2025-09-07 05:22:06.003000+00:00,242.8166378,37.0290343,5.56E-05,19.1187
188318,TNS,AT,2025-09-10 10:02:38.996000+00:00,49.1329093,-7.2125681,5.56E-05,19.1745
105767,TNS,AT,2022-04-03 03:44:38.400000+00:00,115.7498546,32.3316639,5.56E-05,18.71
188317,TNS,AT,2021-09-27 02:57:39.997000+00:00,253.5957206,14.5060483,5.56E-05,21.5657
188316,TNS,AT,2022-08-19 07:05:31.001000+00:00,350.2481198,8.1089917,5.56E-05,16.5724
188315,TNS,AT,2025-09-02 03:02:54+00:00,196.4712814,27.5520818,5.56E-05,17.6647
187441,TNS,AT,2025-08-28 12:41:55.968000+00:00,40.8232298,5.0580056,5.56E-05,19.731
188314,TNS,AT,2025-08-29 08:28:00.001000+00:00,341.805583,4.694387,5.56E-05,20.6548
188313,TNS,AT,2025-09-06 11:02:26.998000+00:00,48.6129874,-23.7078362,5.56E-05,19.4164
188312,TNS,AT,2025-09-04 12:33:54.996000+00:00,121.041286,17.8745644,5.56E-05,19.2375
188311,TNS,AT,2025-09-06 12:11:19+00:00,117.9989034,7.6337065,5.56E-05,19.3923
188310,TNS,AT,2025-08-30 07:35:28+00:00,345.3341064,-10.9489869,5.56E-05,20.6649
188267,TNS,AT,2025-09-09 20:43:07.392000+00:00,305.2546568,12.6671665,5.56E-05,19.46
188309,TNS,AT,2025-09-05 10:25:16.996000+00:00,89.2737488,57.4796755,5.56E-05,19.7802
186989,TNS,SN Ia,2025-08-24 22:05:52.800000+00:00,310.0113698,1.081487282,5.56E-05,19.55
188308,TNS,AT,2025-09-06 04:41:32.997000+00:00,295.6629926,51.5539789,5.56E-05,20.2932
188307,TNS,AT,2025-09-08 08:42:21.997000+00:00,353.4488013,30.2151714,5.56E-05,19.9452
188306,TNS,AT,2025-08-30 08:29:55+00:00,336.7246818,-27.9035127,5.56E-05,19.9223
188305,TNS,AT,2025-09-08 05:51:47.001000+00:00,324.2965073,31.2635651,5.56E-05,20.2175
188304,TNS,AT,2025-09-10 09:57:14.996000+00:00,78.5644055,60.2392275,5.56E-05,19.5287
187831,TNS,SN Ia-91T-like,2025-08-30 03:17:43.584000+00:00,78.6633817,-15.5767033,5.56E-05,19.557
188303,TNS,AT,2025-09-02 10:58:00.998000+00:00,89.9860335,69.2983355,5.56E-05,20.3901
188302,TNS,AT,2025-09-04 11:53:27+00:00,72.6797696,-20.7533088,5.56E-05,20.4372
183654,TNS,AT,2025-07-06 10:22:18.624000+00:00,69.4397771,-20.5065653,5.56E-05,18.15
188301,TNS,AT,2025-09-10 12:28:49.995000+00:00,129.6006177,15.1841562,5.56E-05,18.6379
188300,TNS,AT,2025-09-10 12:29:31.001000+00:00,134.1919974,16.7915174,5.56E-05,18.2188
188289,TNS,AT,2025-09-10 17:05:16.800000+00:00,264.0889331,41.3848428,5.56E-05,19.86
188299,TNS,AT,2025-08-29 05:37:09.998000+00:00,310.9523461,-13.0222261,5.56E-05,20.5893
188298,TNS,AT,2025-08-30 03:59:32+00:00,264.4879914,26.4138504,5.56E-05,20.7385
188297,TNS,AT,2025-09-09 05:07:49.002000+00:00,308.0940424,-6.4685528,5.56E-05,19.7038
188296,TNS,AT,2025-09-02 10:10:52.003000+00:00,341.474946,3.6732787,5.56E-05,20.7282
188295,TNS,AT,2025-09-10 20:30:20.160000+00:00,323.6712925,1.790232769,5.56E-05,19.67
187097,TNS,AT,2025-08-26 13:52:07.104000+00:00,57.56384407,26.85753465,5.56E-05,19.788
185397,TNS,AT,2025-07-28 09:52:14.998000+00:00,27.97954644,7.508543162,5.56E-05,20.5956
185428,TNS,AT,2025-08-03 03:52:31.872000+00:00,43.65200789,12.32912496,5.56E-05,20.137
184724,TNS,AT,2025-07-24 16:15:10.944000+00:00,36.94877657,-26.23683462,5.56E-05,18.88
185300,TNS,AT,2025-07-31 07:51:22.003000+00:00,3.534418536,10.38966815,5.56E-05,20.2474
187057,TNS,AT,2025-08-26 01:19:15.456000+00:00,28.35086727,27.57601746,5.56E-05,20.6
188292,TNS,AT,2025-09-10 05:12:03.744000+00:00,66.88731,-42.16572,5.56E-05,16.81
188291,TNS,AT,2025-09-10 04:44:14.997000+00:00,273.9441714,50.9261417,5.56E-05,19.9293
188224,TNS,AT,2025-09-01 06:46:25+00:00,312.7811583,-17.32388215,5.56E-05,20.5473
187839,TNS,CV,2025-09-01 10:05:39.840000+00:00,52.23535273,38.18817364,5.56E-05,17.049
187130,TNS,CV,2025-08-26 18:41:17.088000+00:00,329.885458,51.309778,5.56E-05,16.26
188288,TNS,AT,2025-09-02 08:41:19.996000+00:00,308.7374056,3.0264666,5.56E-05,20.6184
188287,TNS,AT,2025-08-31 06:40:58.002000+00:00,311.1772226,26.9790988,5.56E-05,20.9462
188286,TNS,AT,2025-09-10 05:27:03.003000+00:00,301.6727333,8.8622959,5.56E-05,19.6135
188285,TNS,AT,2025-09-04 09:47:51.996000+00:00,330.5185042,23.0251367,5.56E-05,20.7027
188067,TNS,AT,2025-09-02 11:07:22.944000+00:00,312.1578318,-30.87619727,5.56E-05,18.01
188284,TNS,AT,2025-09-10 09:18:06.048000+00:00,138.3827933,-60.78306,5.56E-05,17.81
188283,TNS,AT,2025-09-09 05:06:28.002000+00:00,304.8740453,-22.5686533,5.56E-05,19.6471
188048,TNS,AT,2025-09-03 20:35:21.696000+00:00,262.4296072,40.4376259,5.56E-05,19.86
188047,TNS,AT,2025-09-03 22:32:18.240000+00:00,269.6522851,46.5066521,5.56E-05,19.53
188282,TNS,AT,2025-09-05 03:44:27.997000+00:00,262.7524968,64.2615197,5.56E-05,20.2132
188281,TNS,AT,2025-08-19 05:48:28.800000+00:00,206.316886,15.733066,5.56E-05,19.267
188280,TNS,AT,2025-09-10 08:51:58.752000+00:00,119.1117246,-78.69938231,5.56E-05,16.303
188187,TNS,AT,2025-09-06 16:36:59.904000+00:00,82.18957,-44.176342,5.56E-05,18.86
188279,TNS,AT,2023-07-24 08:21:12+00:00,13.730196,-37.610092,5.56E-05,19.04
188278,TNS,AT,2025-07-28 13:13:35.904000+00:00,13.84509898,0.459180193,5.56E-05,21.79
188277,TNS,AT,2025-07-25 12:45:18.144000+00:00,4.198512604,1.435116503,5.56E-05,21.23
188276,TNS,AT,2025-08-05 13:44:49.920000+00:00,357.3530069,-0.203348672,5.56E-05,22.05
188275,TNS,AT,2025-08-02 10:51:02.304000+00:00,344.1339023,-13.84554953,5.56E-05,21.24
188274,TNS,AT,2025-08-23 11:43:12.576000+00:00,356.2517644,-11.40698645,5.56E-05,21.37
188273,TNS,AT,2025-09-09 15:17:39+00:00,298.360792,-9.330028,0.000138889,16.35
188272,TNS,AT,2025-09-09 14:44:57+00:00,290.260833,-8.061472,0.000138889,16.65
188271,TNS,AT,2025-07-31 10:10:35.328000+00:00,315.8506967,-8.440376169,5.56E-05,20.61
188270,TNS,AT,2025-07-27 13:42:16.128000+00:00,29.05315868,11.6508454,5.56E-05,21.67
188269,TNS,AT,2025-08-02 13:44:03.264000+00:00,18.47262017,16.38092654,5.56E-05,20.39
186935,TNS,SN Ia,2025-08-22 07:02:15.002000+00:00,330.5327759,-23.1451028,5.56E-05,19.5258
188268,TNS,AT,2025-09-09 18:15:53.856000+00:00,245.4404809,30.91265095,5.56E-05,19.16
149163,TNS,AT,2021-11-08 19:34:45.120000+00:00,44.7407387,51.69448955,5.56E-05,19.16
187807,TNS,AT,2025-08-30 06:36:59.996000+00:00,344.331132,16.64689348,5.56E-05,20.2615
188266,TNS,AT,2025-09-09 03:47:00.001000+00:00,246.8044277,33.47215512,5.56E-05,19.0849
188265,TNS,AT,2025-09-09 03:49:01.998000+00:00,250.6938006,37.2490962,5.56E-05,19.9661
188264,TNS,AT,2025-09-09 03:49:43.003000+00:00,258.106656,42.5818812,5.56E-05,19.7172
188263,TNS,AT,2025-09-09 05:21:43.004000+00:00,315.404226,-22.1059111,5.56E-05,19.2827
188262,TNS,AT,2025-09-09 07:15:41.996000+00:00,7.8682126,30.7814247,5.56E-05,19.6221
188261,TNS,AT,2025-09-09 07:56:52.224000+00:00,294.652114,58.729396,5.56E-05,18.527
188259,TNS,AT,2025-09-07 23:31:44.832000+00:00,281.881083,-63.669083,5.56E-05,15.6
188258,TNS,AT,2025-09-02 10:47:20.999000+00:00,68.9181631,11.8490561,5.56E-05,20.0123
188257,TNS,AT,2025-09-08 12:47:51.610000+00:00,289.312083,-14.659528,0.000138889,17.3
188256,TNS,AT,2025-09-03 06:51:15.001000+00:00,327.0382461,-7.363127,5.56E-05,20.0438
188255,TNS,AT,2025-08-29 21:07:12+00:00,25.204542,2.594108,5.56E-05,22.81
188254,TNS,AT,2025-09-03 03:58:28.997000+00:00,274.4934914,11.4798419,5.56E-05,20.0848
188253,TNS,AT,2025-08-29 04:57:10.998000+00:00,289.2328372,-18.5340909,5.56E-05,20.7449
188252,TNS,AT,2025-08-29 06:01:15.997000+00:00,326.9140437,-27.9060149,5.56E-05,20.4419
188251,TNS,AT,2025-09-04 09:43:06.003000+00:00,344.0170973,28.9071059,5.56E-05,20.4573
188250,TNS,AT,2025-09-07 08:02:18.997000+00:00,349.0989692,24.4980699,5.56E-05,19.4016
188249,TNS,AT,2025-06-01 00:00:00+00:00,268.4661044,65.1899703,5.56E-05,26.2
188248,TNS,AT,2025-06-01 00:00:00+00:00,268.4870493,65.22368402,5.56E-05,27.2
188247,TNS,AT,2025-06-01 00:00:00+00:00,268.5505683,65.17682353,5.56E-05,26.6
188246,TNS,AT,2025-06-01 00:00:00+00:00,268.4245773,65.14847058,5.56E-05,27.5
188245,TNS,AT,2025-06-01 00:00:00+00:00,268.2914272,65.24148441,5.56E-05,26.5
188244,TNS,AT,2025-06-01 00:00:00+00:00,268.2865683,65.24001444,5.56E-05,26.4
188243,TNS,AT,2025-06-01 00:00:00+00:00,268.3701133,65.18700923,5.56E-05,27.3
188242,TNS,AT,2025-06-01 00:00:00+00:00,268.3592336,65.24322071,5.56E-05,27
188241,TNS,AT,2025-06-01 00:00:00+00:00,268.4957263,65.22676717,5.56E-05,27.4
188240,TNS,AT,2025-06-01 00:00:00+00:00,268.5314925,65.16343214,5.56E-05,27.2
188239,TNS,AT,2025-06-01 00:00:00+00:00,268.5169313,65.21741225,5.56E-05,25.3
188238,TNS,AT,2025-06-01 00:00:00+00:00,268.4363327,65.22851553,5.56E-05,27.5
188237,TNS,AT,2025-06-01 00:00:00+00:00,268.4185586,65.1998366,5.56E-05,25.7
188236,TNS,AT,2025-06-01 00:00:00+00:00,268.4150464,65.19168513,5.56E-05,26
188235,TNS,AT,2025-06-01 00:00:00+00:00,268.4679962,65.19471133,5.56E-05,25.2
188234,TNS,AT,2025-06-01 00:00:00+00:00,268.4305786,65.172621,5.56E-05,25.8
188233,TNS,AT,2025-06-01 00:00:00+00:00,268.5644203,65.16542213,5.56E-05,25.8
188232,TNS,AT,2025-09-08 12:05:52.002000+00:00,71.2288677,17.779084,5.56E-05,19.7651
188231,TNS,AT,2025-09-06 06:06:33.984000+00:00,239.0410039,2.301794382,5.56E-05,20.01
188230,TNS,AT,2025-09-06 06:47:44.160000+00:00,255.8633833,55.66301824,5.56E-05,20.8
188103,TNS,AT,2025-09-01 03:59:44.001000+00:00,257.4879804,32.2915213,5.56E-05,20.5314
186667,TNS,AT,2025-08-22 05:44:00.960000+00:00,245.2165154,6.610785014,5.56E-05,19.706
187120,TNS,SN Ic,2025-08-23 06:22:43.996000+00:00,275.3836048,25.3384301,5.56E-05,19.4786
187848,TNS,SN,2025-09-01 13:47:32.352000+00:00,312.9769651,-14.55842766,5.56E-05,19.49
187619,TNS,AT,2025-08-29 10:01:21.003000+00:00,23.50754884,-22.46070414,5.56E-05,20.0977
187629,TNS,AT,2025-08-26 07:22:58.999000+00:00,287.6077254,69.85255803,5.56E-05,20.5976
188072,TNS,SN Ia,2025-09-03 18:52:09.408000+00:00,5.3423051,22.4336135,5.56E-05,17.75
186037,TNS,SN Ia,2025-08-14 04:17:51+00:00,268.4683091,68.0119061,5.56E-05,19.1308
187651,TNS,SLSN-I,2025-08-28 23:50:06.432000+00:00,350.1272419,12.2417361,5.56E-05,19.8
187549,TNS,SN Ia,2025-08-27 07:06:50.999000+00:00,335.3035769,23.7167724,5.56E-05,19.4502
185877,TNS,SN Ia,2025-08-13 05:19:20.003000+00:00,267.3654145,48.41161005,5.56E-05,18.4677
186789,TNS,SN Ia,2025-08-21 04:20:55.999000+00:00,233.8513776,73.0057665,5.56E-05,20.1511
186296,TNS,SN II,2025-08-17 21:14:51.648000+00:00,228.6867777,14.3714038,5.56E-05,18.5
185844,TNS,SN II,2025-08-12 07:57:57+00:00,56.825479,-8.449958,5.56E-05,18.83
187127,TNS,SN II,2025-08-25 12:02:55.003000+00:00,110.1025028,30.3452899,5.56E-05,18.6014
187126,TNS,SN Ia,2025-08-23 06:09:09.002000+00:00,289.621103,-25.28417491,5.56E-05,20.4524
186264,TNS,SN II,2025-08-17 04:36:27.996000+00:00,242.0576725,18.297288,5.56E-05,19.4264
182700,TNS,SN Ia,2025-06-27 10:03:45.792000+00:00,53.8384354,-18.531657,5.56E-05,17.667
188016,TNS,SN IIb,2025-09-02 22:49:54.912000+00:00,7.8421655,30.78986,5.56E-05,18.959
186544,TNS,AT,2025-08-16 07:45:14.112000+00:00,56.6611429,-18.1605799,5.56E-05,19.338
188020,TNS,AT,2025-08-27 12:42:29.664000+00:00,7.6295254,44.8297529,5.56E-05,20.108
188229,TNS,AT,2025-09-06 03:31:12.002000+00:00,251.5918628,-8.6289277,5.56E-05,19.8016
188228,TNS,AT,2025-09-06 05:15:12+00:00,290.4377091,58.0333296,5.56E-05,19.3227
186958,TNS,AT,2025-08-24 08:30:25.344000+00:00,320.924717,-28.77546356,5.56E-05,19.64
188227,TNS,AT,2025-09-07 12:39:25.001000+00:00,134.6330769,29.2329765,5.56E-05,17.6508
186931,TNS,SN II,2025-08-23 13:00:39.168000+00:00,3.213551665,-22.86318436,5.56E-05,19.41
185286,TNS,SN Ic-BL,2025-07-29 21:10:21.216000+00:00,227.294001,-6.5301284,5.56E-05,18.761
188226,TNS,AT,2025-09-04 04:10:10.997000+00:00,258.16136,58.589404,5.56E-05,20.1234
188225,TNS,AT,2025-08-29 04:19:33.003000+00:00,283.753963,66.7284514,5.56E-05,20.723
188223,TNS,AT,2025-08-31 07:47:23.003000+00:00,343.2210191,80.4845198,5.56E-05,20.5424
187676,TNS,AT,2025-08-28 21:21:36+00:00,28.9937531,-0.4452932,5.56E-05,22.74
188222,TNS,AT,2025-09-02 10:47:20.999000+00:00,74.6143724,8.7592753,5.56E-05,20.243
188221,TNS,AT,2025-09-06 12:27:08+00:00,144.6132501,39.7696555,5.56E-05,18.7205
188220,TNS,AT,2025-09-06 12:31:17.999000+00:00,135.2609372,25.0116018,5.56E-05,18.8314
185574,TNS,SN II,2025-08-05 10:20:46.003000+00:00,40.18421069,10.14760011,5.56E-05,18.8493
187525,TNS,AT,2025-08-26 08:06:01.002000+00:00,320.838437,27.03747629,5.56E-05,20.9774
184281,TNS,AT,2025-07-16 04:00:02.016000+00:00,36.33886507,-29.28409534,5.56E-05,18.973
187453,TNS,AT,2025-08-28 18:23:34.368000+00:00,39.9227965,-25.47974145,5.56E-05,19.59
185593,TNS,AT,2025-08-05 14:13:43.968000+00:00,45.2553402,24.84137453,5.56E-05,19.134
187190,TNS,AT,2025-08-24 08:29:28+00:00,30.31626042,9.007018575,5.56E-05,20.5506
187582,TNS,AT,2025-08-27 20:51:21.600000+00:00,15.29852939,0.368356618,5.56E-05,20.36
187033,TNS,SN,2025-08-17 19:01:12.864000+00:00,74.190041,-10.5940421,5.56E-05,19.53
188219,TNS,AT,2025-09-08 05:11:37.996000+00:00,327.9393604,-6.9077197,5.56E-05,18.8261
188218,TNS,AT,2025-09-05 19:09:07.200000+00:00,15.032625,4.9697,5.56E-05,20.31
188217,TNS,AT,2025-09-01 17:35:51.936000+00:00,221.7091189,-31.92762333,5.56E-05,18.546
188216,TNS,AT,2025-09-07 18:36:13.824000+00:00,312.5695,1.936583,5.56E-05,18.97
188215,TNS,AT,2025-06-22 10:05:31+00:00,214.9419778,52.97412474,5.56E-05,27.75
188214,TNS,AT,2025-06-22 10:05:31+00:00,214.9461809,52.96828558,5.56E-05,26.41
188213,TNS,AT,2025-06-22 10:05:31+00:00,214.9822136,52.9542993,5.56E-05,28.38
188212,TNS,AT,2025-06-22 10:05:31+00:00,214.9856372,52.95234096,5.56E-05,27.78
188211,TNS,AT,2025-06-22 10:05:31+00:00,214.954534,52.92975559,5.56E-05,28.65
188210,TNS,AT,2025-06-22 10:05:31+00:00,214.9234792,52.91002229,5.56E-05,28.66
188209,TNS,AT,2025-08-25 03:29:02.999000+00:00,195.4942762,37.7944483,5.56E-05,19.1931
188208,TNS,AT,2025-08-23 04:00:11.001000+00:00,225.2688346,-3.4356641,5.56E-05,19.6912
185120,TNS,AT,2025-07-28 18:37:48.864000+00:00,229.7559631,-12.9668614,5.56E-05,18.83
188207,TNS,AT,2025-09-03 03:39:18.996000+00:00,245.9923249,33.5697686,5.56E-05,20.5463
188206,TNS,AT,2025-09-03 03:45:29.998000+00:00,268.8733994,43.8257242,5.56E-05,20.2698
188011,TNS,AT,2025-09-03 00:38:51.936000+00:00,8.1411042,12.7017907,5.56E-05,20.24
188205,TNS,AT,2025-09-01 09:07:37.997000+00:00,33.0801959,34.5082252,5.56E-05,20.239
188204,TNS,AT,2025-09-07 12:12:45.002000+00:00,116.2219457,6.6287922,5.56E-05,19.52
187850,TNS,SN II,2025-09-01 17:16:05.664000+00:00,207.04364,-30.45701286,5.56E-05,17.341
188203,TNS,AT,2025-09-05 14:48:22.752000+00:00,133.335795,59.1117075,5.56E-05,17.63
188099,TNS,AT,2025-09-03 22:18:06.336000+00:00,77.53174633,51.38046261,5.56E-05,17.48
187649,TNS,AT,2025-08-27 04:27:19.995000+00:00,265.2762732,25.70247213,5.56E-05,19.8301
187454,TNS,AT,2025-08-28 18:05:11.040000+00:00,89.94203,-23.22599,5.56E-05,18.53
184894,TNS,SN Ibn,2025-07-26 07:44:32.001000+00:00,342.1761852,27.58279112,5.56E-05,20.2915
188202,TNS,AT,2025-09-05 05:47:33.996000+00:00,236.6777689,43.3725371,5.56E-05,17.2063
188201,TNS,AT,2025-08-31 04:51:07.004000+00:00,294.4248561,49.26435257,5.56E-05,20.5869
188200,TNS,AT,2025-09-02 09:57:07.998000+00:00,294.2726298,67.55324012,5.56E-05,20.5514
188199,TNS,AT,2025-09-06 04:41:32.997000+00:00,294.6003436,53.3808636,5.56E-05,19.7397
188198,TNS,AT,2025-09-06 12:09:55.996000+00:00,117.2307935,8.18373366,5.56E-05,19.6018
188197,TNS,AT,2025-09-06 12:27:08+00:00,137.8260497,39.7781824,5.56E-05,17.3923
187067,TNS,SN Ia,2025-06-29 08:13:47+00:00,313.9698835,15.4618027,5.56E-05,19.4414
188196,TNS,AT,2017-08-18 00:26:44.448000+00:00,197.902792,-25.558139,5.56E-05,18.1
188012,TNS,AT,2025-09-02 18:44:55.680000+00:00,102.1647567,-31.63105667,5.56E-05,18.8
186489,TNS,SLSN-I,2025-08-18 09:48:47.232000+00:00,301.8330465,55.4736498,5.56E-05,19.805
188052,TNS,AT,2025-08-27 13:28:26.688000+00:00,83.9591534,52.1516601,5.56E-05,19.087
188027,TNS,AT,2025-08-31 18:38:23.424000+00:00,82.9615903,-10.4459722,5.56E-05,19.63
188195,TNS,AT,2025-09-05 20:48:28.800000+00:00,15.901542,2.538703,5.56E-05,20.59
188194,TNS,AT,2025-08-28 21:31:40.800000+00:00,33.844042,1.015353,5.56E-05,23.28
188096,TNS,SN Ia,2025-09-04 20:41:00.384000+00:00,255.5339155,60.96331668,5.56E-05,18.01
188089,TNS,SN Ia,2025-09-04 05:58:42.240000+00:00,226.4300067,19.73273667,5.56E-05,18.718
188087,TNS,SN Ia,2025-09-04 05:43:17.760000+00:00,220.212968,17.250696,5.56E-05,18.366
187060,TNS,SN Ia,2025-08-25 21:55:59.232000+00:00,6.934353167,28.73544064,5.56E-05,20.05
188192,TNS,AT,2025-09-05 15:50:02.243000+00:00,287.630708,-1.376672,0.000138889,17.15
188184,TNS,AT,2025-09-02 08:56:22.997000+00:00,336.6316841,17.234789,5.56E-05,20.6382
188122,TNS,Nova,2025-09-05 10:22:36+00:00,262.55125,-27.896889,0.000138889,12.5
188066,TNS,Nova,2025-09-04 10:54:35.997000+00:00,10.7954935,41.7702098,5.56E-05,17.8602
141324,TNS,AT,2023-12-07 06:57:48.960000+00:00,34.47046667,-19.04861349,5.56E-05,20.97
166079,TNS,SN II,2024-11-08 02:56:53.998000+00:00,346.9994727,-8.743650044,5.56E-05,19.1321
187723,TNS,AT,2025-08-24 09:57:00.999000+00:00,45.36022427,-2.365574214,5.56E-05,20.4642
188191,TNS,AT,2025-09-05 06:23:22.272000+00:00,239.0757191,42.36079106,5.56E-05,20.27
185919,TNS,AT,2025-08-13 06:02:34.656000+00:00,232.7682008,6.915552328,5.56E-05,19.706
188190,TNS,AT,2025-09-05 06:23:57.696000+00:00,246.1466711,39.61564436,5.56E-05,20.48
188189,TNS,AT,2025-09-05 05:55:56.352000+00:00,233.6604378,11.62880908,5.56E-05,20.14
188188,TNS,AT,2025-09-06 05:39:38.304000+00:00,236.394959,17.75933644,5.56E-05,19.37
188102,TNS,AT,2025-09-05 03:11:59.003000+00:00,228.0283621,53.64622961,5.56E-05,19.3782
188186,TNS,AT,2025-08-23 05:49:52.003000+00:00,291.764088,35.5816418,5.56E-05,21.2348
188185,TNS,AT,2025-09-01 09:09:00+00:00,28.1775566,46.0768968,5.56E-05,20.5927
